alpha Centauri B: solar-like oscillations
HK/   AAT og VLT

Time (days)    Data(m/s)    sigma(m/s)
-------------------------------------------
-0.87918 1.3100200 0.75176901
-0.87824 0.11958200 0.81401700
-0.87721 0.62709999 0.73064798
-0.87616 1.4984500 0.70745200
-0.87509 1.9225399 0.89133102
-0.87409 1.9617200 0.78900999
-0.87314 1.7980400 0.74170500
-0.8722 2.4810400 0.75901502
-0.8713 1.6170900 0.82383102
-0.87036 1.8394600 0.89242202
-0.8695 1.0136400 0.89309603
-0.86866 1.4562500 0.92183298
-0.86774 0.92226303 0.88811201
-0.86684 0.83784300 0.86748999
-0.86591 0.29094401 0.91281700
-0.86499 1.0577300 0.85528398
-0.86406 1.2621300 0.91363698
-0.86316 -1.3043500 1.4155600
-0.86125 2.5706999 0.94551897
-0.86031 2.4271801 0.78833199
-0.85936 1.6126601 0.86530697
-0.8584 -0.11048800 0.74221998
-0.85747 0.68053597 0.82185298
-0.85655 2.7556601 0.89381301
-0.85566 1.3199900 0.86068499
-0.85476 0.68994600 0.89670098
-0.85383 2.0145199 0.82236999
-0.85294 2.3490300 0.82407498
-0.85203 0.049542300 0.81942898
-0.8511 1.9112200 0.84103000
-0.85017 2.3744800 0.83133698
-0.84925 0.24888000 0.83560300
-0.84319 1.6775200 0.81594402
-0.8419 1.9177001 0.82942700
-0.84096 2.3522000 0.82184798
-0.84002 1.0252800 0.81692499
-0.83909 0.91675198 0.75011802
-0.83814 -0.61440498 0.86866897
-0.8372 1.1408300 0.86071301
-0.83626 0.96589899 0.74177098
-0.8353 0.63098699 0.79496700
-0.83436 0.87844598 0.78021997
-0.8334 0.83013397 0.72953898
-0.83244 -0.66174299 0.80017501
-0.8315 2.4830501 0.78458899
-0.83056 1.6733299 0.75054801
-0.82962 2.3827701 0.81147403
-0.82867 1.6952500 0.78325099
-0.82771 1.0403100 0.78476799
-0.82678 1.1361300 0.84995902
-0.8259 0.50095701 0.84842497
-0.82494 2.1666501 0.87353498
-0.82406 0.097773999 0.83849198
-0.82318 0.31897601 0.81784099
-0.82226 0.86733598 0.83787501
-0.82131 1.4608099 0.87955701
-0.82043 1.0408800 0.87655503
-0.81954 1.5273900 0.88083899
-0.81866 1.3762701 0.86597902
-0.81777 0.080540597 0.82718199
-0.81684 1.3635600 0.84831703
-0.81596 1.7079800 0.91018301
-0.81503 1.4743100 0.83843201
-0.81411 1.0563200 0.84319198
-0.81319 1.8863000 0.91326398
-0.8123 1.4689400 0.84675300
-0.81141 0.044804201 0.83993399
-0.81049 -0.10797900 0.87459999
-0.80961 0.84472197 0.84437603
-0.80871 1.4571300 0.79310101
-0.80779 -1.0622200 0.87000197
-0.80691 2.8222899 1.6250700
-0.80421 1.7297400 1.4715600
-0.80329 0.95378900 0.96107203
-0.80236 1.6970800 0.97076398
-0.80148 -1.6757500 1.1599400
-0.79965 0.16194300 1.2241200
-0.79682 2.4032600 1.0306300
-0.79575 0.70839798 0.96859401
-0.79469 1.3376400 0.75614202
