DATA:  SoHO/GOLF (Solar velocity)
----------------------------------
      Time(sec)    Vel(m/s)
----------------------------------
  1.86672e+06      1.96132
  1.86680e+06      2.17227
  1.86688e+06    -0.673637
  1.86696e+06    -0.112130
  1.86704e+06     0.187311
  1.86712e+06     0.383030
  1.86720e+06      1.40167
  1.86728e+06    -0.254400
  1.86736e+06     0.265947
  1.86744e+06    -0.235223
  1.86752e+06    0.0505411
  1.86760e+06      2.10002
  1.86768e+06      1.51416
  1.86776e+06     0.251893
  1.86784e+06     0.521491
  1.86792e+06      1.17312
  1.86800e+06      1.03880
  1.86808e+06     0.912080
  1.86816e+06     -1.10108
  1.86824e+06      1.34328
  1.86832e+06      2.27798
  1.86840e+06     0.523312
  1.86848e+06    -0.380559
  1.86856e+06     -1.43736
  1.86864e+06      1.00914
  1.86872e+06      1.89809
  1.86880e+06     0.391987
  1.86888e+06      1.60589
  1.86896e+06     -1.16866
  1.86904e+06      1.23305
  1.86912e+06      1.95769
  1.86920e+06     -1.00403
  1.86928e+06    -0.970352
  1.86936e+06     0.391581
  1.86944e+06    -0.844149
  1.86952e+06     0.825196
  1.86960e+06    -0.113566
  1.86968e+06     0.413837
  1.86976e+06     0.602342
  1.86984e+06    -0.308695
  1.86992e+06      1.49167
  1.87000e+06      1.14165
  1.87008e+06     0.252509
  1.87016e+06     0.823823
  1.87024e+06      2.65779
  1.87032e+06     0.183732
  1.87040e+06    -0.299636
  1.87048e+06     0.365949
  1.87056e+06    -0.204312
  1.87064e+06      1.52022
  1.87072e+06     0.910498
  1.87080e+06  -0.00764417
  1.87088e+06      2.08905
  1.87096e+06      2.75537
  1.87104e+06    -0.771798
  1.87112e+06     0.655934
  1.87120e+06      1.25490
  1.87128e+06     0.814071
  1.87136e+06      1.20932
  1.87144e+06     0.197863
  1.87152e+06     0.289868
  1.87160e+06      2.03831
  1.87168e+06     0.112926
  1.87176e+06      1.67589
  1.87184e+06      1.19470
  1.87192e+06      1.96613
  1.87200e+06     0.713594
  1.87208e+06     0.454979
  1.87216e+06      2.35555
  1.87224e+06     0.306449
  1.87232e+06     -2.35054
  1.87240e+06      3.13489
  1.87248e+06      2.05912
  1.87256e+06    -0.168839
  1.87264e+06    0.0922909
  1.87272e+06    -0.116095
  1.87280e+06      2.51574
  1.87288e+06    -0.875006
  1.87296e+06    -0.201924
  1.87304e+06      1.14816
  1.87312e+06     0.547458
  1.87320e+06     0.638548
  1.87328e+06     0.597737
  1.87336e+06      1.16784
  1.87344e+06      1.36668
  1.87352e+06    -0.146650
  1.87360e+06      1.08446
  1.87368e+06     0.952354
  1.87376e+06     -1.35436
  1.87384e+06     0.763183
  1.87392e+06      3.55658
  1.87400e+06     0.190594
  1.87408e+06    -0.262324
  1.87416e+06      1.90241
  1.87424e+06      2.68193
  1.87432e+06      1.04753
  1.87440e+06    0.0115330
  1.87448e+06     -1.74039
  1.87456e+06      1.71795
  1.87464e+06      1.81633
  1.87472e+06     -1.22931
  1.87480e+06     0.100690
  1.87488e+06     0.962222
  1.87496e+06      2.60507
  1.87504e+06     -1.54054
  1.87512e+06     -1.79025
  1.87520e+06      3.03093
  1.87528e+06     0.469017
  1.87536e+06     -2.65110
  1.87544e+06     0.277905
  1.87552e+06      1.73597
  1.87560e+06    -0.753416
  1.87568e+06     0.784165
  1.87576e+06      1.29173
  1.87584e+06   -0.0599326
  1.87592e+06     0.923796
  1.87600e+06      1.85024
  1.87608e+06     0.228672
  1.87616e+06      1.00072
  1.87624e+06      2.10113
  1.87632e+06   -0.0500800
  1.87640e+06      1.25099
  1.87648e+06      1.70368
  1.87656e+06     0.418571
  1.87664e+06     0.687387
  1.87672e+06      1.83253
  1.87680e+06      1.23903
  1.87688e+06     0.304076
  1.87696e+06     0.488649
  1.87704e+06     0.427499
  1.87712e+06     0.350639
  1.87720e+06     0.635385
  1.87728e+06     0.738225
  1.87736e+06      2.13981
  1.87744e+06    -0.308706
  1.87752e+06    -0.605031
  1.87760e+06      1.38370
  1.87768e+06      1.27994
  1.87776e+06     -2.01920
  1.87784e+06    -0.978370
  1.87792e+06      2.36745
  1.87800e+06     0.308630
  1.87808e+06     -2.62267
  1.87816e+06     0.890415
  1.87824e+06      2.30242
  1.87832e+06    -0.721031
  1.87840e+06    -0.319102
  1.87848e+06      1.18687
  1.87856e+06      2.54765
  1.87864e+06     -2.02787
  1.87872e+06     0.798220
  1.87880e+06      2.31996
  1.87888e+06      2.12624
  1.87896e+06     -1.30998
  1.87904e+06    -0.929164
  1.87912e+06      2.34009
  1.87920e+06      2.29588
  1.87928e+06    -0.941261
  1.87936e+06     0.315118
  1.87944e+06      1.96693
  1.87952e+06     0.887637
  1.87960e+06      1.84494
  1.87968e+06    -0.664432
  1.87976e+06     0.936189
  1.87984e+06      2.48512
  1.87992e+06      1.60663
  1.88000e+06     0.671469
  1.88008e+06      1.23322
  1.88016e+06     0.368603
  1.88024e+06     0.219518
  1.88032e+06      2.06780
  1.88040e+06      1.34694
  1.88048e+06     -1.98908
  1.88056e+06    -0.885950
  1.88064e+06      1.53426
  1.88072e+06     0.331390
  1.88080e+06     -1.75172
  1.88088e+06      1.15381
  1.88096e+06     0.721986
  1.88104e+06     0.127313
  1.88112e+06   0.00624295
  1.88120e+06    -0.358521
  1.88128e+06      1.55988
  1.88136e+06    -0.607559
  1.88144e+06     -1.59908
  1.88152e+06     0.462451
  1.88160e+06    -0.209147
  1.88168e+06    -0.383972
  1.88176e+06    -0.232596
  1.88184e+06    -0.478451
  1.88192e+06     0.138889
  1.88200e+06      1.91527
  1.88208e+06      1.15821
  1.88216e+06     0.286601
  1.88224e+06    -0.384871
  1.88232e+06      1.47939
  1.88240e+06      1.17555
  1.88248e+06     -1.64092
  1.88256e+06     0.893777
  1.88264e+06      1.07162
  1.88272e+06    -0.249974
  1.88280e+06      1.07914
  1.88288e+06      1.32563
  1.88296e+06    0.0876681
  1.88304e+06     -1.27888
  1.88312e+06      1.53171
  1.88320e+06     0.825971
  1.88328e+06     0.459799
  1.88336e+06     0.171239
  1.88344e+06    0.0952727
  1.88352e+06    -0.148573
  1.88360e+06      2.96448
  1.88368e+06    0.0764625
  1.88376e+06    -0.224791
  1.88384e+06      1.19840
  1.88392e+06      1.84236
  1.88400e+06   -0.0812263
  1.88408e+06     0.125223
  1.88416e+06      1.53193
  1.88424e+06     0.715149
  1.88432e+06      1.60249
  1.88440e+06     0.738500
  1.88448e+06      3.53617
  1.88456e+06      1.68387
  1.88464e+06    -0.982676
  1.88472e+06      3.04656
  1.88480e+06      3.73962
  1.88488e+06      1.51610
  1.88496e+06     0.639109
  1.88504e+06      1.27820
  1.88512e+06      2.51506
  1.88520e+06      2.30727
  1.88528e+06      1.10476
  1.88536e+06     0.186040
  1.88544e+06      1.73067
  1.88552e+06      1.44287
  1.88560e+06    -0.211007
  1.88568e+06    -0.139727
  1.88576e+06     0.655535
  1.88584e+06      1.06814
  1.88592e+06     -1.40784
  1.88600e+06     -1.86008
  1.88608e+06     0.236946
  1.88616e+06      2.77765
  1.88624e+06     0.695141
  1.88632e+06     -1.37413
  1.88640e+06      1.00017
  1.88648e+06      1.76149
  1.88656e+06     0.844421
  1.88664e+06     0.697085
  1.88672e+06      2.23409
  1.88680e+06     0.192199
  1.88688e+06     0.668344
  1.88696e+06      2.32347
  1.88704e+06      1.82053
  1.88712e+06     -1.35832
  1.88720e+06    0.0288997
  1.88728e+06      2.88979
  1.88736e+06      1.07011
  1.88744e+06     0.909449
  1.88752e+06     0.370970
  1.88760e+06      1.01632
  1.88768e+06    -0.385068
  1.88776e+06     0.805537
  1.88784e+06     0.406790
  1.88792e+06      1.08837
  1.88800e+06     0.698356
  1.88808e+06     0.486202
  1.88816e+06     0.473753
  1.88824e+06     0.947174
  1.88832e+06     -2.45487
  1.88840e+06    -0.333989
  1.88848e+06      2.47640
  1.88856e+06     -1.03909
  1.88864e+06     -1.77293
  1.88872e+06     0.819019
  1.88880e+06     0.739885
  1.88888e+06     -1.28961
  1.88896e+06     -1.86430
  1.88904e+06      2.26751
  1.88912e+06      3.00756
  1.88920e+06    -0.822210
  1.88928e+06     -1.36012
  1.88936e+06      1.94857
  1.88944e+06      2.01523
  1.88952e+06    -0.637391
  1.88960e+06     0.322805
  1.88968e+06      1.07744
  1.88976e+06      2.90025
  1.88984e+06     0.918937
  1.88992e+06     -2.21611
  1.89000e+06      2.65280
  1.89008e+06      2.21283
  1.89016e+06     -1.85546
  1.89024e+06    -0.935416
  1.89032e+06      1.33646
  1.89040e+06     0.796598
  1.89048e+06    -0.497944
  1.89056e+06      1.76079
  1.89064e+06      1.46947
  1.89072e+06      1.74962
  1.89080e+06      2.62987
  1.89088e+06    -0.137227
  1.89096e+06    -0.640563
  1.89104e+06      3.03141
  1.89112e+06      1.73103
  1.89120e+06    -0.998787
  1.89128e+06      1.10336
  1.89136e+06      2.95247
  1.89144e+06    -0.502479
  1.89152e+06    -0.862945
  1.89160e+06      1.62448
  1.89168e+06     0.796501
  1.89176e+06    -0.498287
  1.89184e+06      1.41872
  1.89192e+06   -0.0912692
  1.89200e+06     0.910655
  1.89208e+06      1.58429
  1.89216e+06     0.271160
  1.89224e+06     0.922617
  1.89232e+06      1.08622
  1.89240e+06     0.767006
  1.89248e+06      2.63996
  1.89256e+06    0.0113100
  1.89264e+06    -0.785305
  1.89272e+06      2.07372
  1.89280e+06      2.86591
  1.89288e+06    -0.209099
  1.89296e+06     -1.34715
  1.89304e+06      3.52716
  1.89312e+06      2.66786
  1.89320e+06     -1.05141
  1.89328e+06    -0.349347
  1.89336e+06      2.98527
  1.89344e+06      1.80023
  1.89352e+06    -0.433636
  1.89360e+06   -0.0330664
  1.89368e+06      4.76002
  1.89376e+06     0.694716
  1.89384e+06     -1.88682
  1.89392e+06      1.10223
  1.89400e+06      2.16582
  1.89408e+06     0.845203
  1.89416e+06    -0.606516
  1.89424e+06     -1.07517
  1.89432e+06      1.36731
  1.89440e+06      2.72633
  1.89448e+06      1.15585
  1.89456e+06     -1.05966
  1.89464e+06      1.19926
  1.89472e+06     0.885993
  1.89480e+06     0.454194
  1.89488e+06     0.870799
  1.89496e+06     0.190959
  1.89504e+06     0.457299
  1.89512e+06      1.14538
  1.89520e+06      1.21785
  1.89528e+06      1.19436
  1.89536e+06    0.0229931
  1.89544e+06      1.42820
  1.89552e+06      2.49312
  1.89560e+06     0.929871
  1.89568e+06      1.28886
  1.89576e+06      1.45576
  1.89584e+06      1.24546
  1.89592e+06     -1.22229
  1.89600e+06     0.422744
  1.89608e+06      2.17663
  1.89616e+06    0.0638815
  1.89624e+06     0.112342
  1.89632e+06     0.877817
  1.89640e+06      1.64526
  1.89648e+06      1.17813
  1.89656e+06    -0.294531
  1.89664e+06      1.31034
  1.89672e+06    0.0589746
  1.89680e+06     0.271126
  1.89688e+06      3.79042
  1.89696e+06     0.540255
  1.89704e+06     -1.11372
  1.89712e+06      1.91398
  1.89720e+06      2.47580
  1.89728e+06     -1.17569
  1.89736e+06     0.966078
  1.89744e+06     0.316296
  1.89752e+06    -0.161787
  1.89760e+06     0.343331
  1.89768e+06    -0.346139
  1.89776e+06     0.264164
  1.89784e+06     0.777454
  1.89792e+06      1.40203
  1.89800e+06     0.739570
  1.89808e+06      1.40935
  1.89816e+06      1.24355
  1.89824e+06    0.0457403
  1.89832e+06    -0.706883
  1.89840e+06      2.11497
  1.89848e+06      2.28298
  1.89856e+06      2.07280
  1.89864e+06      1.30753
  1.89872e+06      1.42104
  1.89880e+06     0.666158
  1.89888e+06     0.107767
  1.89896e+06      1.02631
  1.89904e+06      2.21076
  1.89912e+06      1.45267
  1.89920e+06    -0.884221
  1.89928e+06      1.99910
  1.89936e+06      3.12276
  1.89944e+06      1.24633
  1.89952e+06    -0.983256
  1.89960e+06      1.61909
  1.89968e+06      1.24008
  1.89976e+06     0.134568
  1.89984e+06      1.23226
  1.89992e+06    -0.701146
  1.90000e+06      1.31332
  1.90008e+06      1.15421
  1.90016e+06    -0.671230
  1.90024e+06    -0.160757
  1.90032e+06      2.33509
  1.90040e+06  -0.00756165
  1.90048e+06    -0.595124
  1.90056e+06     0.375564
  1.90064e+06      1.18482
  1.90072e+06     0.858502
  1.90080e+06     0.662982
  1.90088e+06    -0.374460
  1.90096e+06      1.70258
  1.90104e+06      2.65004
  1.90112e+06    0.0250988
  1.90120e+06     -1.34770
  1.90128e+06      1.81378
  1.90136e+06      1.93673
  1.90144e+06   -0.0599372
  1.90152e+06    -0.587041
  1.90160e+06     0.325639
  1.90168e+06    -0.784318
  1.90176e+06    -0.249931
  1.90184e+06     0.870579
  1.90192e+06     -1.17600
  1.90200e+06    -0.216202
  1.90208e+06    -0.691505
  1.90216e+06     0.139304
  1.90224e+06     0.300808
  1.90232e+06     -1.22957
  1.90240e+06     0.731234
  1.90248e+06     0.781811
  1.90256e+06    -0.424321
  1.90264e+06     0.941128
  1.90272e+06    -0.433786
  1.90280e+06     -1.31325
  1.90288e+06     -1.34872
  1.90296e+06     0.369864
  1.90304e+06    -0.111492
  1.90312e+06    -0.865827
  1.90320e+06     0.142595
  1.90328e+06      1.16269
  1.90336e+06     0.479950
  1.90344e+06     0.146307
  1.90352e+06      1.31408
  1.90360e+06      2.02683
  1.90368e+06      1.50360
  1.90376e+06    -0.415249
  1.90384e+06     0.282096
  1.90392e+06      1.38853
  1.90400e+06     0.105549
  1.90408e+06     -2.69911
  1.90416e+06    -0.285367
  1.90424e+06     0.770361
  1.90432e+06      1.04914
  1.90440e+06     -2.14800
  1.90448e+06     -1.13780
  1.90456e+06      1.56822
  1.90464e+06     0.357390
  1.90472e+06     -1.55403
  1.90480e+06     0.131434
  1.90488e+06     0.620679
  1.90496e+06      1.13018
  1.90504e+06    -0.346325
  1.90512e+06    -0.123847
  1.90520e+06     0.985728
  1.90528e+06    -0.624426
  1.90536e+06      2.83691
  1.90544e+06    -0.728807
  1.90552e+06     -1.19405
  1.90560e+06      3.83043
  1.90568e+06      1.52153
  1.90576e+06     -3.08322
  1.90584e+06      1.73269
  1.90592e+06      3.84519
  1.90600e+06    -0.522391
  1.90608e+06     -1.86080
  1.90616e+06      2.34161
  1.90624e+06      3.37734
  1.90632e+06   -0.0833344
  1.90640e+06    -0.872608
  1.90648e+06      1.51534
  1.90656e+06     0.924168
  1.90664e+06     0.115716
  1.90672e+06     -1.16263
  1.90680e+06    0.0773194
  1.90688e+06      2.32675
  1.90696e+06      1.41464
  1.90704e+06    -0.389071
  1.90712e+06     0.152110
  1.90720e+06      2.35087
  1.90728e+06     0.724907
  1.90736e+06      1.39204
  1.90744e+06    -0.388717
  1.90752e+06     -1.95683
  1.90760e+06      3.31774
  1.90768e+06      1.13566
  1.90776e+06     -1.71763
  1.90784e+06     -1.32123
  1.90792e+06      3.05758
  1.90800e+06     0.748363
  1.90808e+06     -1.24949
  1.90816e+06     0.152317
  1.90824e+06      2.82932
  1.90832e+06      1.48443
  1.90840e+06     -2.37326
  1.90848e+06     0.274417
  1.90856e+06      2.54088
  1.90864e+06     0.572284
  1.90872e+06     -1.21018
  1.90880e+06     0.729733
  1.90888e+06      2.15215
  1.90896e+06     0.931918
  1.90904e+06     0.230318
  1.90912e+06     -1.59230
  1.90920e+06     0.433968
  1.90928e+06      1.59481
  1.90936e+06     -1.53454
  1.90944e+06     -1.21424
  1.90952e+06    -0.503445
  1.90960e+06     0.700753
  1.90968e+06     0.623408
  1.90976e+06    -0.698161
  1.90984e+06     0.189555
  1.90992e+06      2.54082
  1.91000e+06     0.647397
  1.91008e+06    -0.483562
  1.91016e+06     0.255669
  1.91024e+06    -0.736144
  1.91032e+06    -0.178690
  1.91040e+06     0.834357
  1.91048e+06    -0.983060
  1.91056e+06   0.00426272
  1.91064e+06      1.82838
  1.91072e+06    -0.758650
  1.91080e+06     -1.51425
  1.91088e+06     0.986706
  1.91096e+06      1.01466
  1.91104e+06     0.203056
  1.91112e+06     -1.79573
  1.91120e+06     0.492674
  1.91128e+06     0.431187
  1.91136e+06     -1.99518
  1.91144e+06     0.230245
  1.91152e+06      1.19175
  1.91160e+06     -2.21648
  1.91168e+06      1.16893
  1.91176e+06      1.96479
  1.91184e+06    -0.460697
  1.91192e+06    -0.193769
  1.91200e+06      2.45700
  1.91208e+06     0.813045
  1.91216e+06    -0.970181
  1.91224e+06      1.62340
  1.91232e+06     0.977032
  1.91240e+06   -0.0818287
  1.91248e+06     0.447074
  1.91256e+06    -0.108013
  1.91264e+06    -0.585768
  1.91272e+06    -0.314646
  1.91280e+06     0.292637
  1.91288e+06     0.843107
  1.91296e+06      1.34476
  1.91304e+06    -0.499317
  1.91312e+06    0.0800242
  1.91320e+06     0.667529
  1.91328e+06     0.365420
  1.91336e+06      1.59772
  1.91344e+06    -0.154030
  1.91352e+06     0.125076
  1.91360e+06     0.969712
  1.91368e+06     0.669613
  1.91376e+06    -0.286995
  1.91384e+06      1.85691
  1.91392e+06      1.90499
  1.91400e+06     -1.36938
  1.91408e+06     0.622738
  1.91416e+06      2.45537
  1.91424e+06      1.05720
  1.91432e+06    -0.692485
  1.91440e+06      1.10982
  1.91448e+06      1.91899
  1.91456e+06  -0.00730878
  1.91464e+06     0.263284
  1.91472e+06     0.696130
  1.91480e+06     0.773354
  1.91488e+06      1.22927
  1.91496e+06     0.532315
  1.91504e+06    -0.683714
  1.91512e+06    -0.163900
  1.91520e+06     0.885185
  1.91528e+06     0.491250
  1.91536e+06   -0.0904878
  1.91544e+06     -1.17356
  1.91552e+06     0.956637
  1.91560e+06     0.586691
  1.91568e+06    -0.377018
  1.91576e+06  -0.00957796
  1.91584e+06     0.939901
  1.91592e+06      1.65794
  1.91600e+06     -1.15162
  1.91608e+06    -0.230658
  1.91616e+06      2.05769
  1.91624e+06    0.0502521
  1.91632e+06     -1.23338
  1.91640e+06      1.26721
  1.91648e+06     0.193328
  1.91656e+06     -1.20618
  1.91664e+06      2.62376
  1.91672e+06      1.55880
  1.91680e+06    -0.584216
  1.91688e+06     -1.17474
  1.91696e+06      1.04658
  1.91704e+06      1.48746
  1.91712e+06    -0.823102
  1.91720e+06     0.672604
  1.91728e+06      1.28966
  1.91736e+06    0.0325828
  1.91744e+06      1.24186
  1.91752e+06   -0.0397185
  1.91760e+06      1.00280
  1.91768e+06    -0.592402
  1.91776e+06      1.11223
  1.91784e+06      1.68320
  1.91792e+06    -0.847490
  1.91800e+06    0.0726600
  1.91808e+06     0.938025
  1.91816e+06      1.85789
  1.91824e+06     0.863152
  1.91832e+06   -0.0524918
  1.91840e+06     0.785629
  1.91848e+06      1.31076
  1.91856e+06    0.0922058
  1.91864e+06     -1.63045
  1.91872e+06     0.402780
  1.91880e+06      2.92004
  1.91888e+06     -1.36559
  1.91896e+06    -0.460725
  1.91904e+06     0.435130
  1.91912e+06      1.67089
  1.91920e+06     -1.09088
  1.91928e+06    -0.448810
  1.91936e+06      2.43425
  1.91944e+06     0.714036
  1.91952e+06      1.41726
  1.91960e+06     0.769628
  1.91968e+06      1.82268
  1.91976e+06     0.945296
  1.91984e+06  -0.00927545
  1.91992e+06      1.97726
  1.92000e+06     0.755693
  1.92008e+06     -1.14356
  1.92016e+06      3.26251
  1.92024e+06      2.23176
  1.92032e+06     -1.18572
  1.92040e+06      2.27855
  1.92048e+06      2.62796
  1.92056e+06     -1.59798
  1.92064e+06    -0.466917
  1.92072e+06      2.35362
  1.92080e+06      1.17527
  1.92088e+06    -0.777920
  1.92096e+06    -0.404450
  1.92104e+06      1.86887
  1.92112e+06      1.63529
  1.92120e+06    -0.268494
  1.92128e+06     -1.27758
  1.92136e+06      1.24328
  1.92144e+06      2.78038
  1.92152e+06    -0.422427
  1.92160e+06     -2.10822
  1.92168e+06      1.12735
  1.92176e+06      1.62638
  1.92184e+06    -0.378448
  1.92192e+06     -1.53893
  1.92200e+06    -0.216381
  1.92208e+06    -0.190327
  1.92216e+06     0.760251
  1.92224e+06    -0.785649
  1.92232e+06     -1.77846
  1.92240e+06      1.52822
  1.92248e+06      1.19669
  1.92256e+06     -1.15622
  1.92264e+06     -1.56070
  1.92272e+06      1.26833
  1.92280e+06     0.853374
  1.92288e+06     0.149129
  1.92296e+06    -0.692131
  1.92304e+06     0.198520
  1.92312e+06      1.25014
  1.92320e+06    -0.947697
  1.92328e+06    -0.924433
  1.92336e+06      1.54982
  1.92344e+06     0.537453
  1.92352e+06    -0.238565
  1.92360e+06    0.0695710
  1.92368e+06    0.0199514
  1.92376e+06     0.995535
  1.92384e+06     0.128587
  1.92392e+06     -1.27646
